,Postal Code,Venue,Venue Latitude,Venue Longitude,Venue Category
2794,M3H,Downsview Flea Market,43.7511416440358,-79.48009269310768,Flea Market
2795,M3H,Tim Hortons,43.73889029805241,-79.47224241624076,Coffee Shop
2796,M3H,Starbucks,43.766762,-79.475957,Coffee Shop
2797,M3H,St. Louis Bar & Grill,43.76786556750919,-79.46732738974993,Sports Bar
2798,M3H,Tim Hortons,43.7809395,-79.4442308,Coffee Shop
2799,M3H,Prosserman Fitness Centre,43.763791322509626,-79.44195473125193,Gym / Fitness Center
2800,M3H,Montecassino Hotel & Banquet Hall,43.755923001355065,-79.47475269976815,Hotel
2801,M3H,Mandarin Buffet,43.767300457143605,-79.46959723111308,Chinese Restaurant
2802,M3H,Druxy's,43.76944260037687,-79.46742489635703,Deli / Bodega
2803,M3H,Buckingham Arena,43.745645968891594,-79.47458267211914,Skating Rink
2804,M3H,Prestige nite club,43.76640051463253,-79.46653497333114,Nightclub
2805,M3H,Dollarama,43.773259,-79.441839,Discount Store
2806,M3H,Bathurst & Finch,43.773759009096715,-79.4434434004978,Intersection
2807,M3H,Noodles on Finch,43.767906576207636,-79.47197523452058,Chinese Restaurant
2808,M3H,Color Me Rad Toronto,43.746111753693015,-79.48103634668762,Athletics & Sports
2809,M3H,Strictly Fitness Health Club,43.77453072545133,-79.46880371066811,Gym
2810,M4H,Bamiyan Kabob,43.70782435998825,-79.34344628586337,Afghan Restaurant
2811,M4H,Costco,43.70705091308799,-79.3480933503406,Warehouse Store
2812,M4H,Adamson Barbecue,43.71245206628728,-79.35308334020402,BBQ Joint
2813,M4H,Amsterdam Brewery,43.70640367812236,-79.3571624797495,Brewery
2814,M4H,CrossFit Toronto,43.7080995557005,-79.35905992984772,Gym
2815,M4H,Olde Yorke Fish & Chips,43.706141306111306,-79.3618288170822,Fish & Chips Shop
2816,M4H,Iqbal Kebab & Sweet Centre,43.705923230061344,-79.35152127765924,Indian Restaurant
2817,M4H,LCBO,43.710571304463954,-79.36028703241085,Liquor Store
2818,M4H,Rack Attack,43.70693351467496,-79.36226108591485,Sporting Goods Shop
2819,M4H,Bulk Barn,43.70611573147322,-79.36054145695127,Grocery Store
2820,M4H,Charmaine Sweets,43.71271199043255,-79.358389377594,Bakery
2821,M4H,Enduro Sport,43.70605947915959,-79.36183454315712,Bike Shop
2822,M4H,Fresh from the Farm (Amish & Mennonite Meats),43.69333116755566,-79.34257376620852,Gourmet Shop
2823,M4H,Longo's,43.70643262604979,-79.35975310254634,Supermarket
2824,M4H,Sunnybrook Park,43.72231713758858,-79.35549634368492,Other Great Outdoors
2825,M4H,Select Bakery,43.69410780356072,-79.34279334551296,Bakery
2826,M4H,Local Leaside,43.71001166793114,-79.36351433524794,Sports Bar
2827,M4H,Ontario Science Centre,43.71640327769429,-79.33940197624067,Science Museum
2828,M4H,HomeSense,43.7141708,-79.3577621,Furniture / Home Store
2829,M4H,Mon K Patisserie,43.696922,-79.32952,Pastry Shop
2830,M4H,Sunny Foodmart,43.71440700906993,-79.33370230230358,Grocery Store
2831,M4H,Taylor Creek Park - West,43.70126,-79.331726,Park
2832,M4H,Kaiseki Yu-Zen Hashimoto,43.720931369435235,-79.33718506953988,Japanese Restaurant
2833,M4H,Knuckle Sandwich,43.69619422287059,-79.32874899594155,Sandwich Place
2834,M4H,Shaheen Tikka & Kabab House,43.71401101858947,-79.33429628953289,Pakistani Restaurant
2835,M4H,Serano Bakery,43.683139418786745,-79.34653122970155,Bakery
2836,M4H,Aga Khan Museum,43.725105344569876,-79.33207588784165,History Museum
2837,M4H,Sunnybrook Dog Park,43.72247408922311,-79.36572694895133,Dog Run
2838,M4H,Toronto Climbing Academy,43.709362,-79.315006,Rock Climbing Spot
2839,M4H,Sorento Restaurant,43.72657509457231,-79.34198930569546,Italian Restaurant
2840,M4H,Kamasutra,43.7039912915598,-79.37459682773826,Indian Restaurant
2841,M4H,Crothers' Woods,43.697723233185705,-79.35980823636636,Trail
2842,M4H,PetSmart,43.7126819,-79.3626365,Pet Store
2843,M4H,Rahier Patisserie,43.705751208187394,-79.37534264644027,Bakery
2844,M4H,Whole Foods Market,43.71415950812673,-79.37796603338776,Grocery Store
2845,M4H,East York Farmers' Market,43.69048245471865,-79.3285094702114,Farmers Market
2846,M4H,Fitness Connection,43.72747286430573,-79.34170684305083,Gym
2847,M4H,Diwan,43.72500200926036,-79.33201941694439,Middle Eastern Restaurant
2848,M4H,Wilket Creek Park,43.720357941071484,-79.35248229977486,Park
2849,M4H,Jawny Bakers,43.705782646822,-79.31291304477831,Gastropub
2850,M4H,East York Memorial Arena,43.69722441688202,-79.31539709142582,Skating Rink
2851,M4H,808 Social,43.682224,-79.34634,Café
2852,M4H,LCBO,43.696727727141244,-79.32887501443471,Liquor Store
2853,M4H,Pottery Road Trailhead,43.685025068973154,-79.36231608179824,Other Great Outdoors
2854,M4H,Little Coxwell Restaurant,43.69618013437164,-79.32895810683836,Thai Restaurant
2855,M4H,Tim Hortons,43.72289725323043,-79.33911703526974,Coffee Shop
2856,M4H,Japanese Canadian Cultural Centre,43.726429,-79.334971,Concert Hall
2857,M4H,Omnimax,43.716742767068624,-79.33885683924288,Movie Theater
2858,M4H,Lickadee Split,43.696096,-79.32872089769886,Ice Cream Shop
2859,M4H,Moore Park Ravine,43.69187857154135,-79.37366724014282,Park
2860,M4H,Tilley Endurables,43.72703319748601,-79.34292634000684,Clothing Store
2861,M4H,Oomomo,43.72642908913988,-79.34328336099873,Discount Store
2862,M4H,Osaka,43.714044345813946,-79.33499992750718,Japanese Restaurant
2863,M4H,Swiss Chalet,43.726747353541775,-79.34162487001265,Restaurant
2864,M4H,Real Canadian Superstore,43.722704,-79.337508,Supermarket
2865,M4H,Sunnybrook Stables,43.723696416835196,-79.36337749596078,Stables
2866,M4H,Last Drop Cafe,43.688829532311495,-79.32600210968185,Coffee Shop
2867,M4H,Skiis and Biikes,43.726350918006425,-79.34297712786963,Bike Shop
2868,M4H,Just Hockey Source For Sports,43.72709513128194,-79.34259061584578,Sporting Goods Shop
2869,M4H,7-Eleven,43.70988408932602,-79.33443449150302,Convenience Store
2870,M4H,Shoppers Drug Mart,43.714038,-79.334223,Pharmacy
2871,M4H,Subway,43.71418717139566,-79.3358799164306,Sandwich Place
2872,M4H,Memories of Japan,43.727078,-79.340794,Japanese Restaurant
2873,M4H,GoodLife Fitness North York Don Mills and Eglinton,43.722704,-79.337508,Gym
2874,M4H,Tim Hortons,43.716707,-79.338893,Coffee Shop
2875,M4H,The Beer Store,43.7269871,-79.3414943,Beer Store
2876,M4H,Remarks Bar & Grill,43.69672636882905,-79.32921883994901,Pub
2877,M4H,Marshalls,43.7138435,-79.3591035,Department Store
2878,M4H,The Beer Store,43.7227042,-79.3375083,Beer Store
2879,M4H,East York Curling Club,43.69682672948465,-79.31365836861947,Curling Ice
2880,M4H,Pizza Hut,43.696383,-79.328778,Pizza Place
2881,M4H,Itamae AYCE Sushi,43.71399796570365,-79.3354839499425,Japanese Restaurant
2882,M4H,Staples,43.714109804092125,-79.35839742422104,Paper / Office Supplies Store
2883,M4H,GoodLife Fitness North York Ferrand and Rochefort,43.719812,-79.331564,Gym
2884,M4H,Shoppers Drug Mart,43.699244,-79.318939,Pharmacy
2885,M4H,McDonald's,43.714692448066195,-79.33381727976229,Fast Food Restaurant
2886,M4H,Shoppers Drug Mart,43.705933,-79.312825,Pharmacy
2887,M4H,Subway,43.72432189860479,-79.33685838010095,Sandwich Place
2888,M4H,Starbucks,43.69608,-79.32903,Coffee Shop
2889,M4H,Genghis Khan Mongolian Grill,43.7269059862849,-79.34121626053623,Asian Restaurant
2890,M4H,Afghan Village Restaurant,43.71382869300714,-79.33498978614807,Middle Eastern Restaurant
2891,M4H,Tim Hortons,43.71390817972351,-79.33581188321114,Coffee Shop
2892,M4H,TD Canada Trust,43.705739883755946,-79.31227013468737,Bank
2893,M4H,Asian Legend,43.7265905030894,-79.34218786843495,Dim Sum Restaurant
2894,M4H,The Beer Store,43.6937312,-79.3167591,Beer Store
2895,M4H,Pizza Pizza,43.70515901620182,-79.31312955571528,Pizza Place
2896,M4H,E. T. Seton Park,43.71336303594669,-79.34185536472825,Park
2897,M4H,Beauty Boutique by Shoppers Drug Mart,43.699232,-79.319319,Cosmetics Shop
2898,M4H,Congee Star 帝王名粥,43.72658622416194,-79.34183343111253,Chinese Restaurant
2899,M4H,Cullen Bryant Park,43.700417,-79.32823,Park
2900,M4H,Tim Hortons,43.7270816,-79.327143,Coffee Shop
2901,M4H,Delimark Cafe,43.72753609649164,-79.33954737355866,Coffee Shop
2902,M4H,Stan Wadlow Park,43.697835820584395,-79.31430328766514,Park
2903,M4H,TTC Bus #70 O'Connor,43.697508474064534,-79.32619877473464,Bus Line
2904,M4H,Pho 88 發發餐廳,43.72664201962024,-79.3423446449432,Asian Restaurant
2905,M4H,Harvey's,43.726602588537574,-79.34103479447748,Restaurant
2906,M4H,St. Clair Ave E & O'Connor Dr,43.70523283448301,-79.31327432821826,Intersection
2907,M4H,Nostalgia,43.706832771917064,-79.31178314223835,Café
2908,M5H,Adelaide Club Toronto,43.64927944291712,-79.38192123284551,Gym / Fitness Center
2909,M5H,Four Seasons Centre for the Performing Arts,43.650592,-79.385806,Concert Hall
2910,M5H,Rosalinda,43.650252483069295,-79.38515575620075,Vegetarian / Vegan Restaurant
2911,M5H,John & Sons Oyster House,43.65065642537144,-79.38161285228475,Seafood Restaurant
2912,M5H,Cafe Landwer,43.64875349932059,-79.3853673607289,Café
2913,M5H,The Keg Steakhouse + Bar - York Street,43.64998659318569,-79.38410336664538,Restaurant
2914,M5H,Pilot Coffee Roasters,43.648835391245896,-79.3809358125033,Coffee Shop
2915,M5H,Maman,43.64830873804684,-79.38225333898805,Café
2916,M5H,Hy's Steakhouse,43.649504756476944,-79.38291850488223,Steakhouse
2917,M5H,Soho House Toronto,43.64873430659662,-79.38654117564838,Speakeasy
2918,M5H,Brick Street Bakery,43.6488151631615,-79.38060468610949,Bakery
2919,M5H,M Square Coffee Co,43.65121797253777,-79.38355459932247,Coffee Shop
2920,M5H,Canoe,43.647452066183476,-79.38132001815676,Restaurant
2921,M5H,Bulldog On The Block,43.65065218852629,-79.38414092873634,Coffee Shop
2922,M5H,Nathan Phillips Square,43.65227047322295,-79.38351631164551,Plaza
2923,M5H,Pizzeria Libretto,43.64833354686235,-79.38511050184168,Pizza Place
2924,M5H,Sam James Coffee Bar (SJCB),43.64788137014028,-79.38433152836829,Café
2925,M5H,King Taps,43.648475974183,-79.38205778358744,Gastropub
2926,M5H,Cactus Club Cafe,43.6495520142626,-79.38167072512041,American Restaurant
2927,M5H,Shangri-La Toronto,43.64912919417502,-79.3865566853963,Hotel
2928,M5H,John & Sons Oyster House,43.65060229830571,-79.38155510682869,Seafood Restaurant
2929,M5H,Toronto PATH System,43.64990340698978,-79.3830527039004,General Travel
2930,M5H,Equinox Bay Street,43.64809974034856,-79.37998869411526,Gym
2931,M5H,Dineen @CommerceCourt,43.648250543365556,-79.38012728220869,Coffee Shop
2932,M5H,Canadian Opera Company,43.6506601893789,-79.38624169559013,Opera House
2933,M5H,Mos Mos Coffee,43.64815919753501,-79.37874450467258,Café
2934,M5H,Richmond Station,43.65156872562108,-79.37926594000328,American Restaurant
2935,M5H,deKEFIR,43.65043319523819,-79.37939324949957,Ice Cream Shop
2936,M5H,Downtown Toronto,43.65323167517444,-79.38529600606677,Neighborhood
2937,M5H,Old City Hall,43.652008800876125,-79.3817442232328,Monument / Landmark
2938,M5H,Dineen Coffee,43.650497,-79.378765,Café
2939,M5H,The Chase,43.650951982093595,-79.37942201983014,New American Restaurant
2940,M5H,Friendly Stranger - Cannabis Culture Shop,43.650386666114635,-79.38852348995324,Smoke Shop
2941,M5H,Roy Thomson Hall,43.6465886970634,-79.38597899374354,Concert Hall
2942,M5H,JaBistro,43.64968685893743,-79.38809001547467,Sushi Restaurant
2943,M5H,Byblos Toronto,43.647615054171766,-79.3883810317138,Mediterranean Restaurant
2944,M5H,Pai,43.64792310735613,-79.38857932631602,Thai Restaurant
2945,M5H,Walrus Pub & Beer Hall,43.64737470920577,-79.37951515363918,Pub
2946,M5H,Café Plenty,43.6491179354577,-79.37831288380438,Café
2947,M5H,Design Exchange,43.64797219581623,-79.38010382588462,Art Gallery
2948,M5H,The Adelaide Hotel Toronto,43.6498312,-79.3801639,Hotel
2949,M5H,DAVIDsTEA,43.64650585612388,-79.38014477491379,Tea Room
2950,M5H,Copacabana Grilled Brazilian,43.64833259480477,-79.3881514766071,Brazilian Restaurant
2951,M5H,Royal Alexandra Theatre,43.647255,-79.38753,Theater
2952,M5H,Indigo,43.65351471121164,-79.38069591056922,Bookstore
2953,M5H,GoodLife Fitness Toronto 137 Yonge Street,43.651242,-79.378068,Gym
2954,M5H,Petit Four Bakery,43.647743692587085,-79.37958814250598,Sandwich Place
2955,M5H,Leña,43.651722,-79.379205,Latin American Restaurant
2956,M5H,Topshop,43.65225092432807,-79.3802210071282,Women's Store
2957,M5H,Sunset Grill,43.65166162378037,-79.3790751303271,Breakfast Spot
2958,M5H,LUSH,43.653557,-79.3804,Cosmetics Shop
2959,M5H,WVRST,43.64496809087762,-79.38137631843854,Beer Bar
2960,M5H,Elgin And Winter Garden Theatres,43.653393796019586,-79.3785073962175,Theater
2961,M5H,Daily Press Juicery,43.65038785952372,-79.38879174332155,Juice Bar
2962,M5H,Beerbistro,43.64941904378835,-79.37723726034164,Gastropub
2963,M5H,Civello Salon & Spa,43.6500197743058,-79.38940017059696,Salon / Barbershop
2964,M5H,HomeSense,43.6530533,-79.3794496,Furniture / Home Store
2965,M5H,Hockey Hall Of Fame (Hockey Hall of Fame),43.646974451431056,-79.37732323942681,Museum
2966,M5H,Union Pearson Express,43.64436200658875,-79.38319927907953,Train Station
2967,M5H,The Fairmont Royal York,43.64544914616651,-79.3815076529019,Hotel
2968,M5H,The Ritz-Carlton,43.645330157595886,-79.38708901405334,Hotel
2969,M5H,Ki Modern Japanese + Bar,43.647167,-79.379608,Japanese Restaurant
2970,M5H,Olly Fresco's,43.646912231909276,-79.37959661696463,Deli / Bodega
2971,M5H,Princess Of Wales Theatre,43.64654315405365,-79.38910030187289,Theater
2972,M5H,Craft Beer Market,43.6498722789121,-79.37839828995996,Beer Bar
2973,M5H,HotBlack Coffee,43.65036434800487,-79.38866907575726,Coffee Shop
2974,M5H,Spa My Blend by Clarins,43.645359,-79.387128,Spa
2975,M5H,Cambridge Suites Toronto,43.65183649475983,-79.37810738045548,Hotel
2976,M5H,Chotto Matte,43.646473,-79.378782,Japanese Restaurant
2977,M5H,Portico,43.651855687900124,-79.37805540906518,Restaurant
2978,M5H,Movenpick Cafe,43.647686808930885,-79.3772953884033,Café
2979,M5H,TOCA,43.64543117726125,-79.38705858895491,Italian Restaurant
2980,M5H,Pilot Coffee Roasters,43.64501814464698,-79.3804150931199,Coffee Shop
2981,M5H,CF Toronto Eaton Centre,43.654540112988535,-79.38067738352993,Shopping Mall
2982,M5H,Cosmopolitan Toronto Centre Hotel & Spa,43.64906432957466,-79.37759759701125,Hotel
2983,M5H,Dark Horse Espresso Bar,43.64829161679981,-79.39039040155937,Coffee Shop
2984,M5H,The Omni King Edward Hotel,43.64919051601911,-79.37600612640387,Hotel
2985,M5H,SEPHORA,43.653688,-79.38012,Cosmetics Shop
2986,M5H,Starbucks,43.647261,-79.378599,Coffee Shop
2987,M5H,Textile Museum of Canada,43.65439630500274,-79.38650010906946,Art Museum
2988,M5H,Crepe Delicious,43.654536488277245,-79.38088885547485,Fast Food Restaurant
2989,M5H,Balzac's Coffee,43.644372584148364,-79.38306470027423,Coffee Shop
2990,M5H,Booster Juice,43.65265752,-79.37845927,Smoothie Shop
2991,M5H,Buster's Sea Cove,43.64777410584289,-79.37918080262172,Seafood Restaurant
2992,M5H,Garrison Bespoke,43.648102,-79.376334,Tailor Shop
2993,M5H,Roots,43.65361341708363,-79.38024401664734,Clothing Store
2994,M5H,Magic Tailor,43.65374158228865,-79.37974523881418,Clothing Store
2995,M5H,La Carnita,43.647291470152034,-79.389929645749,Taco Place
2996,M5H,Ted Baker,43.65284284567131,-79.38032491863406,Clothing Store
2997,M5H,Topman,43.652281488745565,-79.38001554865625,Clothing Store
2998,M5H,GoodLife Fitness Toronto Street Women's Only,43.6504,-79.3767,Gym
2999,M5H,Starbucks,43.650159,-79.377793,Coffee Shop
3000,M5H,Jump,43.64814738516352,-79.37875242540652,American Restaurant
3001,M5H,The Poké Box,43.65046931503178,-79.37631703952829,Poke Place
3002,M5H,Tangerine Café,43.653936903308185,-79.37972202364307,Bank
3003,M5H,Mirto,43.650702,-79.376307,Italian Restaurant
3004,M5H,DoubleTree by Hilton,43.6546083,-79.3859415,Hotel
3005,M5H,Tim Hortons,43.646255967524645,-79.37957346439356,Coffee Shop
3006,M5H,Sam James Coffee Bar (SJCB),43.65031871629752,-79.37621650642859,Coffee Shop
3007,M5H,Metropolitan Resto Bar,43.65006166044848,-79.3771814107564,Italian Restaurant
3008,M6H,The Greater Good Bar,43.669409,-79.439267,Bar
3009,M6H,Blood Brothers Brewing,43.66994369492681,-79.43653285503387,Brewery
3010,M6H,Parallel,43.66951635632503,-79.43872770646192,Middle Eastern Restaurant
3011,M6H,Rosie Robin A Touch Of Convenience,43.66318235854112,-79.43542722772675,Café
3012,M6H,Burdock,43.659470306696136,-79.43776297693451,Beer Bar
3013,M6H,Three Speed,43.6592927979752,-79.43802453551683,Bar
3014,M6H,Burdock Bottle Shop,43.65961343579909,-79.43770721985075,Beer Store
3015,M6H,Wallace Espresso,43.66236728741229,-79.4442272516029,Coffee Shop
3016,M6H,Pancho's Bakery,43.66014559561087,-79.4354876494634,Bakery
3017,M6H,Field Trip Cafe,43.66125961972056,-79.43044968471274,Café
3018,M6H,Baddies,43.658689804117024,-79.44279312941786,Café
3019,M6H,Hale Coffee,43.665531698018086,-79.44994926452637,Coffee Shop
3020,M6H,Dovercourt Park,43.664915496359505,-79.43412931213085,Park
3021,M6H,Bakerbots Baking,43.66185297409814,-79.42809883808953,Cupcake Shop
3022,M6H,Propeller Coffee Co.,43.65947936946201,-79.44508550239375,Café
3023,M6H,Famiglia Baldassarre,43.670388,-79.434999,Italian Restaurant
3024,M6H,Home Baking Co.,43.65898788530857,-79.43986431030915,Bakery
3025,M6H,Hogtown Vegan,43.66052354017386,-79.43252479949501,Vegetarian / Vegan Restaurant
3026,M6H,Brock Sandwich,43.65884589365906,-79.44052108283755,Sandwich Place
3027,M6H,Filosophy,43.661879,-79.426471,Café
3028,M6H,Long & McQuade Musical Instruments,43.66150209753582,-79.42712484537913,Music Store
3029,M6H,Contra Cafe,43.669107144072974,-79.42610471852032,Café
3030,M6H,The Common,43.660758174539815,-79.43134507943164,Coffee Shop
3031,M6H,La Bella Managua Restaurant,43.66216186157475,-79.42492873619119,South American Restaurant
3032,M6H,Civil Liberties,43.6620962634867,-79.42518308734422,Cocktail Bar
3033,M6H,FreshCo,43.66791838591585,-79.44075425394298,Grocery Store
3034,M6H,Balzac’s Coffee,43.670042,-79.448342,Coffee Shop
3035,M6H,The Emerson,43.65841221896642,-79.44235514644171,Gastropub
3036,M6H,Dufferin Grove Park,43.656052054931095,-79.43191467340286,Park
3037,M6H,Happy Bakery & Pastries,43.66705039063128,-79.44179124412831,Bakery
3038,M6H,Nova Era Bakery,43.66988647609785,-79.43758190821525,Bakery
3039,M6H,Sugo,43.65841172348161,-79.44244308305974,Italian Restaurant
3040,M6H,The Bad Dog Comedy Theatre,43.66206721248522,-79.42507607860924,Comedy Club
3041,M6H,Vinny’s Panini,43.67067884412717,-79.42614819830024,Italian Restaurant
3042,M6H,Banjara Indian Cuisine,43.66291638533112,-79.4219109810459,Indian Restaurant
3043,M6H,Gaslight,43.657295027723464,-79.4480475564091,Pub
3044,M6H,Christie Pits Park,43.664177378861446,-79.42046642303467,Park
3045,M6H,Tallboys Craft Beer House,43.6624565951561,-79.42370936505348,Pub
3046,M6H,Fiesta Farms,43.66847077052224,-79.42048512748114,Grocery Store
3047,M6H,Northwood,43.66271484597051,-79.42216370424943,Cocktail Bar
3048,M6H,Paradise Grapevine,43.662367,-79.42339,Wine Bar
3049,M6H,Mattachioni,43.66495951140892,-79.45491212562268,Café
3050,M6H,Dark Horse Espresso Bar,43.67046758917436,-79.43487827252835,Coffee Shop
3051,M6H,Bloomer's,43.662111364470476,-79.42493101926992,Café
3052,M6H,Actinolite,43.66785822046965,-79.42805427320322,Restaurant
3053,M6H,TuckShop Kitchen,43.665050030369365,-79.45562358090127,Snack Place
3054,M6H,West Toronto Railpath,43.65667463472261,-79.44549322336252,Other Great Outdoors
3055,M6H,Love Chix,43.66523,-79.45407,Restaurant
3056,M6H,RaviSoups,43.66155543199952,-79.45516037502253,Soup Place
3057,M6H,Tre Mari Bakery,43.676487,-79.44865,Café
3058,M6H,Cafe Con Leche,43.6653038319917,-79.45335257688778,Café
3059,M6H,Halo Brewery,43.661829044693384,-79.4466940242595,Brewery
3060,M6H,Drake Commissary,43.65368718427735,-79.44529020460322,Restaurant
3061,M6H,Canvas Gallery,43.66979624556288,-79.43213939666748,Art Gallery
3062,M6H,Marcello's Pizzeria,43.678017280681544,-79.44272454257002,Italian Restaurant
3063,M6H,Palm Sunday,43.658832303410676,-79.42289743766517,Salon / Barbershop
3064,M6H,Tavoos Restaurant,43.65250122477732,-79.43305406736384,Middle Eastern Restaurant
3065,M6H,Henderson Brewing,43.65380713459014,-79.44557760487336,Brewery
3066,M6H,Baguette & Co,43.66474424891451,-79.45576599655891,Café
3067,M6H,Pizza e Pazzi,43.67782147238314,-79.44372401169342,Italian Restaurant
3068,M6H,Brockton Haunt,43.65232065101618,-79.4339655300662,Coffee Shop
3069,M6H,King's Tacos,43.67768050625154,-79.44444451489557,Mexican Restaurant
3070,M6H,The Gem,43.674585355214134,-79.43194708186414,Bar
3071,M6H,Pho Linh,43.65228962903497,-79.43406146756601,Vietnamese Restaurant
3072,M6H,Rio 40 Graus,43.677328742764786,-79.44629832285649,Brazilian Restaurant
3073,M6H,Piri-Piri Churrasqueira,43.66624777557027,-79.44984237455147,Portuguese Restaurant
3074,M6H,DeSotos,43.67862936339943,-79.43968299368998,Italian Restaurant
3075,M6H,The Sovereign,43.673115708192206,-79.44026498681781,Café
3076,M6H,Arabesque,43.652826,-79.43093,Café
3077,M6H,Hula Girl,43.65978520431169,-79.45363404441129,Coffee Shop
3078,M6H,Lalibela Restaurant,43.66214574755775,-79.42487048234243,Ethiopian Restaurant
3079,M6H,Outpost Coffee Roasters,43.656059223768274,-79.45410568774294,Coffee Shop
3080,M6H,Pero Restaurant,43.66269851655211,-79.42267113286805,Ethiopian Restaurant
3081,M6H,Thai Lime,43.665354199829956,-79.45276964749328,Thai Restaurant
3082,M6H,Madras Masala,43.66295850876209,-79.42164609753584,Indian Restaurant
3083,M6H,Folly Brewpub,43.65380564851785,-79.42584996103776,Gastropub
3084,M6H,Tacos El Asador,43.663751,-79.416954,Taco Place
3085,M6H,Enigma Coffee + Food,43.65634578817871,-79.45320010185242,Breakfast Spot
3086,M6H,Hub Coffee Shop,43.66693153385268,-79.4315096260646,Coffee Shop
3087,M6H,The Big Slice,43.67824832175586,-79.44219553501833,Italian Restaurant
3088,M6H,Terrazza,43.6590214750295,-79.42246675466289,Italian Restaurant
3089,M6H,Rent Frock Repeat,43.653641347269435,-79.44790205421987,Clothing Store
3090,M6H,Saving Gigi,43.66222798987451,-79.42444375752665,Café
3091,M6H,Farmhouse Tavern,43.66478965864998,-79.4554147074635,Gastropub
3092,M6H,Mulberry Bar,43.662549017307576,-79.423344388081,Cocktail Bar
3093,M6H,Universal Grill,43.670549820711926,-79.42654054306477,Diner
3094,M6H,Dufferin Grove Park Ice Rink,43.657166695795475,-79.43354596235628,Skating Rink
3095,M6H,Agio Italian Ristorante,43.67615560949629,-79.45057434036129,Italian Restaurant
3096,M6H,"The Den Toronto : Workshops, Bench Rentals and Designer Jewellers",43.670637780416506,-79.45661466475582,Jewelry Store
3097,M6H,Khmer Thai,43.679284765364436,-79.43758544603446,Thai Restaurant
3098,M6H,Shunoko,43.677539,-79.443972,Sushi Restaurant
3099,M6H,Giulietta,43.653481,-79.42769,Italian Restaurant
3100,M6H,Sushi California,43.67748014783461,-79.44553832423071,Sushi Restaurant
3101,M6H,Buk Chang Dong Soon Tofu,43.663841985166,-79.41709282188468,Korean Restaurant
3102,M6H,Emmet Ray,43.65382472722055,-79.42568387802599,Bar
3103,M6H,Starbucks,43.67757421437726,-79.44522122039288,Coffee Shop
3104,M6H,The Depanneur,43.6529037119338,-79.42957535244359,Food
3105,M6H,Coffee Pocket,43.66394931021736,-79.41696001820671,Coffee Shop
3106,M6H,Earlscourt Park,43.673536691146026,-79.45151567459106,Park
3107,M6H,Boo Radley's Junction Bar and Grill,43.666110374762674,-79.45017005861318,Bar
3108,M1J,Anjappar Authentic Chettinadu Restaurant,43.741592093369114,-79.22679861121233,Indian Restaurant
3109,M1J,Charcoal Kebab House,43.75734816869592,-79.23884167698144,Xinjiang Restaurant
3110,M1J,The Butcher Shop,43.73786720022292,-79.2174198491369,Butcher
3111,M1J,The Olde Stone Cottage Pub,43.74691186455061,-79.20902792003808,Pub
3112,M1J,Dairy Queen,43.73950592131142,-79.23689366388604,Ice Cream Shop
3113,M1J,Scarborough Golf and Country Club,43.752914535039274,-79.21084992355522,Golf Course
3114,M1J,The Comic Room,43.754257979837824,-79.2443187194493,Bookstore
3115,M1J,Diamond Pizza,43.743699384861635,-79.24592163153024,Pizza Place
3116,M1J,GoodLife Fitness Scarborough Cedarbrae Mall,43.759389,-79.226409,Gym
3117,M1J,Tim Hortons,43.7389916331723,-79.2389613389968,Coffee Shop
3118,M1J,Windies Restaurant & Sports Bar,43.75837586466619,-79.23402737171806,Pub
3119,M1J,GoodLife Fitness Scarborough Kingston and Eglinton,43.741417,-79.215242,Gym
3120,M1J,Thomson Memorial Park,43.758891136195544,-79.25450028760426,Park
3121,M1J,The Real McCoy Burgers And Pizza,43.77408136872742,-79.23049585681272,Burger Joint
3122,M1J,Harry's Drive-In,43.749195827391084,-79.27716177123996,Burger Joint
3123,M1J,Guildwood Park,43.74785649414383,-79.19189886954767,Park
3124,M1J,Tim Hortons,43.77599190613985,-79.23213511705399,Coffee Shop
3125,M1J,CANBE Foods Inc,43.77354633117736,-79.24608237285928,Indian Restaurant
3126,M1J,Vi Pei Bistro - Bluffs,43.72714826155886,-79.22964018336639,Bistro
3127,M1J,Spicy Dragon,43.74921946341891,-79.27508200752006,Asian Restaurant
3128,M1J,St. Andrews Fish & Chips,43.77186461230185,-79.25264476539711,Fish & Chips Shop
3129,M1J,LCBO,43.73577829231192,-79.24809347411893,Liquor Store
3130,M1J,Dairy Queen,43.722757687671276,-79.23562467098236,Ice Cream Shop
3131,M1J,Govardhan Thal,43.767495947512856,-79.22847558069367,Indian Restaurant
3132,M1J,Starbucks,43.752465,-79.276364,Coffee Shop
3133,M1J,Tim Hortons,43.76601518629963,-79.2710841447115,Coffee Shop
3134,M1J,Cathedral Bluffs Park,43.71889517184152,-79.23082724161875,Park
3135,M1J,Fukuoka Sushi,43.78067935750718,-79.24732025929174,Sushi Restaurant
3136,M1J,Shoppers Drug Mart,43.773305,-79.251662,Pharmacy
3137,M1J,Shoppers Drug Mart,43.759825,-79.225268,Pharmacy
3138,M1J,Thomson Memorial Dog Park,43.75625331806605,-79.25329447767166,Dog Run
3139,M1J,Federick Restaurant,43.77469659057996,-79.24114242818267,Hakka Restaurant
3140,M1J,Tim Hortons,43.74655860548154,-79.20025706291199,Coffee Shop
3141,M1J,Drupati's Roti & Doubles,43.775222138791534,-79.24167761001029,Caribbean Restaurant
